;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition
670;[570, 671];0.878903219821405;0.10904599523512415;0.09445570434496463;0.9756641375534827;0.024232992368046657;0.015567246005045731;14.0;0.15306122448979592;0.878903219821405;0.10904599523512415;0.09445570434496463;0.9756641375534827;0.024232992368046657;0.015567246005045731;14.0;0.15306122448979592;0.9619759768896647;0.03498721170185305;0.02741032365460339;0.9488801212514659;0.05009849909615667;0.023690258460616582;18.0;0.16326530612244897
671;[571, 672];0.8827346324807931;0.10692182527737962;0.09273792975253423;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.8827346324807931;0.10692182527737962;0.09273792975253423;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9644125177610642;0.033134915521227576;0.026861114585074803;0.9400664543100068;0.05624129096313678;0.05115466398013947;18.0;0.16326530612244897
672;[572, 673];0.8794820581076954;0.1086568755069647;0.09197424607278198;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.8794820581076954;0.1086568755069647;0.09197424607278198;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9616626221895979;0.035260378144015836;0.027800901203601826;0.9488801212514659;0.050098499096156206;0.039775215515661246;18.0;0.16326530612244897
673;[573, 674];0.878903219821405;0.10904599523512415;0.09445570434496463;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.878903219821405;0.10904599523512415;0.09445570434496463;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9587814875762468;0.03814735121487495;0.030198327596360458;0.9607329284860076;0.03998276446058026;0.010762192481623268;18.0;0.16326530612244897
674;[574, 675];0.8827346324807931;0.10692182527737962;0.09273792975253423;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.8827346324807931;0.10692182527737962;0.09273792975253423;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9587814875762468;0.03814735121487495;0.030198327596360458;0.9607329284860076;0.03998276446058026;0.010762192481623268;18.0;0.16326530612244897
675;[575, 676];0.8794820581076954;0.1086568755069647;0.09197424607278198;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.8794820581076954;0.1086568755069647;0.09197424607278198;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9558371575625114;0.04036974342991572;0.031007786718141223;0.9607329284860076;0.03998276446058026;0.010762192481623268;18.0;0.16326530612244897
676;[576, 677];0.883241238887501;0.10548966385011002;0.08571361135082567;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.883241238887501;0.10548966385011002;0.08571361135082567;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.15306122448979592;0.9580481049875182;0.03828724740917786;0.027179937619753698;0.9607329284860076;0.03998276446058026;0.010762192481623268;18.0;0.16326530612244897
677;[577, 678];0.8964777084885784;0.09337231966442336;0.07625313542230794;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.8964777084885784;0.09337231966442336;0.07625313542230794;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.9638735696146048;0.033152339046465217;0.02410458709866132;0.9607329284860076;0.03998276446058026;0.010762192481623268;18.0;0.16326530612244897
678;[578, 679];0.8953998104780273;0.09442654686596064;0.08073554370584073;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.8953998104780273;0.09442654686596064;0.08073554370584073;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.9643439049588524;0.03264988653001507;0.025057105266768246;0.9488801212514659;0.050098499096156206;0.02057225516282536;18.0;0.16326530612244897
679;[579, 680];0.8888871150493846;0.09885423704788897;0.08396619078342844;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.8888871150493846;0.09885423704788897;0.08396619078342844;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.15306122448979592;0.9590316468759293;0.037227484145771775;0.028265772229597308;0.9488801212514659;0.050098499096156206;0.02057225516282536;18.0;0.16326530612244897
680;[580, 681];0.8964777084885784;0.09337231966442336;0.07625313542230794;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.14285714285714288;0.8964777084885784;0.09337231966442336;0.07625313542230794;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.14285714285714288;0.9590316468759293;0.037227484145771775;0.028265772229597308;0.9488801212514659;0.050098499096156206;0.05207362971308587;18.0;0.16326530612244897
681;[581, 682];0.9081331302275686;0.08285819825357654;0.06826981155503248;0.9475231583990614;0.05186115021048158;0.05170731382353633;15.0;0.14285714285714288;0.9001525043067213;0.09119170039671325;0.07483769383849223;0.9475231583990614;0.05186115021048158;0.031095837482680737;15.0;0.14285714285714288;0.9558371575625114;0.04036974342991572;0.03172564696977181;0.9187754171820363;0.07821885334427468;0.11519660940672623;18.0;0.16326530612244897
682;[582, 683];0.908429976894918;0.08263781318020254;0.06666664590726118;0.8509553984313722;0.1540793684887149;0.1877034055490073;15.0;0.14285714285714288;0.8967745551559276;0.09315894332284261;0.07437995328692831;0.9475231583990614;0.05186115021048158;0.031095837482680737;15.0;0.14285714285714288;0.9558371575625114;0.04036974342991572;0.03172564696977181;0.9187754171820363;0.07821885334427468;0.11519660940672623;18.0;0.16326530612244897
683;[583, 684];0.9081331302275686;0.08285819825357654;0.06826981155503248;0.7443722497961315;0.23470163944363434;0.40553763650067176;16.0;0.14285714285714288;0.8964777084885784;0.09337231966442336;0.07625313542230794;0.9475231583990614;0.05186115021048158;0.031095837482680737;15.0;0.14285714285714288;0.9585184403317658;0.03779054711162781;0.02908850992187942;0.9488801212514659;0.050098499096156206;0.05207362971308587;18.0;0.16326530612244897
684;[584, 685];0.914328116005507;0.0783445377168806;0.06500864159193495;0.7443722497961315;0.23470163944363434;0.40553763650067176;16.0;0.1326530612244898;0.9028337870759757;0.08892730875322423;0.07295338978099464;0.9475231583990614;0.05186115021048158;0.031095837482680737;15.0;0.1326530612244898;0.9643439049588524;0.03264988653001507;0.025345017976307296;0.9488801212514659;0.050098499096156206;0.05207362971308587;18.0;0.15306122448979592
685;[585, 686];0.9208704761469245;0.07332829601261447;0.058461731373302496;0.6918670800096115;0.2508223135093226;0.41456054123524055;16.0;0.1326530612244898;0.9095419793980777;0.08398254985263379;0.06623150276163357;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.1326530612244898;0.9689913932552587;0.028656379119147517;0.02137369098452323;0.9488801212514659;0.050098499096156206;0.05207362971308587;18.0;0.15306122448979592
686;[586, 687];0.9233782702392808;0.07117931368821621;0.05507157049643136;0.8204962472123665;0.17013020891482736;0.29796949108955784;16.0;0.1326530612244898;0.9120497734904339;0.08189424552868294;0.06257132539715411;0.9475231583990614;0.05186115021048158;0.05170731382353633;15.0;0.1326530612244898;0.9683462305124287;0.02923632303394095;0.022364855545909265;0.8822716235122601;0.1326740121853418;0.14336749388719516;18.0;0.15306122448979592
687;[587, 688];0.9208704761469245;0.07332829601261447;0.058461731373302496;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9095419793980777;0.08398254985263379;0.06623150276163357;0.9475231583990614;0.05186115021048158;0.031095837482680737;15.0;0.1326530612244898;0.9657969039418408;0.03186220365265494;0.0250540945038622;0.8822716235122601;0.1326740121853418;0.14336749388719516;18.0;0.15306122448979592
688;[588, 689];0.9198869342585136;0.07430418595451448;0.06223857699631353;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9085584375096666;0.08493296055961363;0.07014303457207129;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.1326530612244898;0.9667804458302519;0.03078670165660466;0.024936182016186817;0.9400664543100068;0.056241290963136306;0.05210679378056064;18.0;0.15306122448979592
689;[589, 690];0.9162257087304472;0.07669736154607573;0.06418180982341987;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9047313798009159;0.08732714985698756;0.07212655801247955;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.1326530612244898;0.9643439049588524;0.03264988653001507;0.025345017976307296;0.9400664543100068;0.056241290963136306;0.05210679378056064;18.0;0.15306122448979592
690;[590, 691];0.9162257087304472;0.07669736154607573;0.06418180982341987;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9047313798009159;0.08732714985698756;0.07212655801247955;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.1326530612244898;0.9643439049588524;0.03264988653001507;0.025345017976307296;0.9400664543100068;0.056241290963136306;0.05210679378056064;18.0;0.15306122448979592
691;[591, 692];0.9189947412721563;0.0749857013111176;0.06489778266115537;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9076662445233092;0.08559385056029938;0.07306558656062098;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.1326530612244898;0.9670938005303188;0.030510509973886574;0.024367537282133596;0.9400664543100068;0.056241290963136306;0.05210679378056064;18.0;0.15306122448979592
692;[592, 693];0.9198869342585136;0.07430418595451448;0.06223857699631353;0.8340423126232716;0.1630178249373787;0.29658318711061804;16.0;0.1326530612244898;0.9085584375096666;0.08493296055961363;0.07014303457207129;0.9924509044541705;0.007078154738359441;0.0077708088025879845;15.0;0.1326530612244898;0.9694617285995064;0.028148906488512437;0.022192386079353234;0.9187754171820363;0.07821885334427468;0.11519660940672623;18.0;0.15306122448979592
693;[593, 694];0.9227680688718647;0.07165670517161253;0.05741437082562294;0.8314454838586237;0.1657671662344068;0.31014430796991016;17.0;0.1326530612244898;0.9114395721230178;0.08235744576579081;0.06518414221395402;0.9681905137485699;0.032396303060324046;0.0324825817494051;16.0;0.1326530612244898;0.9713593213244466;0.02628532964036785;0.018843497582756472;0.9187754171820363;0.07821885334427468;0.11519660940672623;18.0;0.15306122448979592
694;[594, 695];0.9277219471391649;0.0680353995745196;0.055175007874627674;0.8314454838586237;0.1657671662344076;0.262763928900641;17.0;0.12244897959183673;0.9165643093050166;0.07875965514575976;0.0629005861174247;0.9681905137485699;0.032396303060324046;0.0324825817494051;16.0;0.12244897959183673;0.9758054281875583;0.02236943546367322;0.0163240444484909;0.9187754171820363;0.07821885334427468;0.11519660940672623;18.0;0.14285714285714285
695;[595, 696];0.9334040418531684;0.06358247202372676;0.049342217637081645;0.9245387872348441;0.0722413274531352;0.0781463386470648;17.0;0.11224489795918367;0.9224226039875718;0.07434156288140563;0.056888800159519276;0.9681905137485699;0.032396303060324046;0.0324825817494051;16.0;0.11224489795918367;0.9796086106224147;0.019027592434215913;0.012944977818432731;0.9488801212514659;0.050098499096156206;0.05207362971308587;18.0;0.14285714285714285
696;[596, 697];0.9375968140384003;0.060451026079124996;0.04749613976498887;0.9245387872348441;0.0722413274531352;0.0781463386470648;17.0;0.10204081632653061;0.9267972619532671;0.07120084573856095;0.05499202389655663;0.9681905137485699;0.032396303060324046;0.0324825817494051;16.0;0.10204081632653061;0.9796086106224147;0.019027592434215437;0.014286673215055664;0.8941244307468018;0.09303329449446358;0.09092225903072945;18.0;0.14285714285714285
697;[597, 698];0.9424387367770757;0.05659491221249929;0.04254003818208457;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.10204081632653061;0.9318271355425599;0.06734322368707413;0.04985113182670013;0.8340423126232713;0.16301782493737865;0.23703281783199603;16.0;0.10204081632653061;0.974901011772303;0.023340468365680697;0.01689116656418089;0.9099617502405772;0.08386502482452259;0.08975794388788641;18.0;0.1326530612244898
698;[598, 699];0.9495810735992415;0.04884173666536413;0.03536640087847887;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.10204081632653061;0.9401046081307566;0.05822149381671928;0.04141038156573592;0.8340423126232713;0.16301782493737865;0.23703281783199603;16.0;0.10204081632653061;0.972019877158952;0.02630542351730609;0.01957329567168295;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.1326530612244898
699;[599, 700];0.9495810735992415;0.04884173666536413;0.03536640087847887;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.10204081632653061;0.9401046081307566;0.05822149381671928;0.04141038156573592;0.7996369365439233;0.18407499204038202;0.2717033983780977;16.0;0.10204081632653061;0.972019877158952;0.02630542351730609;0.01957329567168295;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.1326530612244898
700;[600, 701];0.9495810735992415;0.04884173666536413;0.03536640087847887;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.09183673469387754;0.9401046081307566;0.05822149381671928;0.04141038156573592;0.7996369365439233;0.18407499204038202;0.2717033983780977;16.0;0.09183673469387754;0.972019877158952;0.02630542351730609;0.01957329567168295;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.12244897959183673
701;[601, 702];0.9517207678032916;0.04729568339995746;0.03631026707607815;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.09183673469387754;0.9424387367770757;0.05659491221249929;0.04254003818208457;0.7996369365439233;0.18407499204038202;0.2717033983780977;16.0;0.09183673469387754;0.9740461932398089;0.024695865055228746;0.01960593937045011;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.12244897959183673
702;[602, 703];0.9523309691707077;0.04678477674312915;0.0338886761797871;0.7824406587245383;0.19173420663777446;0.28692317181955784;17.0;0.09183673469387754;0.9430489381444918;0.056095600373129766;0.039874333721339236;0.7996369365439233;0.18407499204038202;0.2717033983780977;16.0;0.09183673469387754;0.9743595479398757;0.024415489501675464;0.018520913076075174;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.12244897959183673
703;[603, 704];0.9537944808246402;0.04543003242906366;0.03122863586134525;0.8509141738158379;0.150954974494615;0.25620971670050796;17.0;0.09183673469387754;0.9445124497984243;0.05476989675472859;0.03708552576877751;0.7996369365439233;0.18407499204038202;0.2717033983780977;16.0;0.09183673469387754;0.9758230595938083;0.022992571172940134;0.016007109106918545;0.9488801212514659;0.050098499096156206;0.0322088018883495;18.0;0.12244897959183673
704;[604, 705];0.9570273753217079;0.04286875109097619;0.029792392399669413;0.8856014073204163;0.09657933898699346;0.08248781395182474;17.0;0.08163265306122448;0.9479467257287866;0.052139805324440736;0.0355854846140391;0.7815371428367515;0.18966600586410953;0.23703281783199603;16.0;0.08163265306122448;0.979006342010578;0.02022491603827423;0.014367205532675795;0.9488801212514659;0.050098499096156206;0.0322088018883495;18.0;0.11224489795918366
705;[605, 706];0.9587568447352157;0.0415691291756637;0.030996200579854367;0.8856014073204163;0.09657933898699346;0.08248781395182474;17.0;0.08163265306122448;0.9498850384995422;0.0507335228452945;0.036966029703275116;0.7815371428367515;0.18966600586410953;0.23703281783199603;16.0;0.08163265306122448;0.980590218991701;0.018918667139159975;0.014680318622366061;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.11224489795918366
